claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0000331,4,BI-003178,B5,Zeta,0.526,0.557,2,1,7274578
BI-C-0000332,1,BI-003203,B3,Helionis Cluster,0.645,0.942,2,3,3181163
BI-C-0000333,1,BI-003206,G3,Zeta,0.071,0.1,5,4,557151
BI-C-0000334,1,BI-003207,B3,Zeta,0.528,0.447,1,4,1898391
BI-C-0000335,1,BI-003220,A7,Zeta,0.524,0.231,2,4,3754714
BI-C-0000336,1,BI-003231,G5,Epsilon,0.928,0.385,5,5,2529151
BI-C-0000337,1,BI-003237,G9,Helionis Cluster,0.728,0.249,3,3,3454737
BI-C-0000338,1,BI-003257,B7,Helionis Cluster,0.65,0.79,2,4,1646812
BI-C-0000339,1,BI-003264,A4,Helionis Cluster,0.455,0.149,3,4,2961697
BI-C-0000340,1,BI-003283,B4,Epsilon,0.324,0.334,1,4,1414730
BI-C-0000341,1,BI-003289,B9,Zeta,0.712,0.624,2,3,1248991
BI-C-0000342,1,BI-003297,G4,Epsilon,0.315,0.271,4,4,1174763
BI-C-0000343,1,BI-003318,A5,Zeta,0.816,0.451,1,1,1078967
BI-C-0000344,1,BI-003325,B4,Zeta,0.351,0.769,2,3,1614337
BI-C-0000345,2,BI-003325,B4,Zeta,0.351,0.769,2,3,28412001
BI-C-0000346,3,BI-003325,B4,Zeta,0.351,0.769,2,3,2864829
BI-C-0000347,4,BI-003325,B4,Zeta,0.351,0.769,2,3,5014687
BI-C-0000348,1,BI-003355,G5,Helionis Cluster,0.854,0.57,1,1,6061696
BI-C-0000349,2,BI-003355,G5,Helionis Cluster,0.854,0.57,1,1,511372
BI-C-0000350,1,BI-003373,A6,Zeta,0.062,0.171,2,2,1247904
BI-C-0000351,1,BI-003390,G2,Helionis Cluster,0.546,0.478,5,1,1699567
BI-C-0000352,1,BI-003396,A7,Epsilon,0.465,0.716,1,3,2626781
BI-C-0000353,2,BI-003396,A7,Epsilon,0.465,0.716,1,3,571262
BI-C-0000354,1,BI-003430,G7,Zeta,0.161,0.083,3,2,3495959
BI-C-0000355,1,BI-003453,G6,Zeta,0.012,0.54,3,2,1660480
BI-C-0000356,2,BI-003453,G6,Zeta,0.012,0.54,3,2,3837512
BI-C-0000357,1,BI-003465,A6,Epsilon,0.484,0.19,5,4,672370
BI-C-0000358,1,BI-003466,G8,Epsilon,0.011,0.562,4,1,877753
BI-C-0000359,1,BI-003496,B4,Epsilon,0.955,0.259,2,2,3989469
BI-C-0000360,1,BI-003503,B9,Epsilon,0.379,0.316,1,1,620293
BI-C-0000361,2,BI-003503,B9,Epsilon,0.379,0.316,1,1,1719641
BI-C-0000362,3,BI-003503,B9,Epsilon,0.379,0.316,1,1,2096753
BI-C-0000363,4,BI-003503,B9,Epsilon,0.379,0.316,1,1,1901056
BI-C-0000364,1,BI-003509,G4,Zeta,0.183,0.207,1,4,1369160
BI-C-0000365,1,BI-003514,B6,Epsilon,0.123,0.522,3,1,420148
BI-C-0000366,2,BI-003514,B6,Epsilon,0.123,0.522,3,1,60009
BI-C-0000367,3,BI-003514,B6,Epsilon,0.123,0.522,3,1,1718144
BI-C-0000368,1,BI-003528,A7,Helionis Cluster,0.008,0.62,5,5,3038432
BI-C-0000369,1,BI-003534,B3,Epsilon,0.077,0.594,1,2,1425532
BI-C-0000370,1,BI-003536,G7,Helionis Cluster,0.039,0.532,2,1,1290612
BI-C-0000371,1,BI-003553,G8,Epsilon,0.674,0.428,1,3,3819503
BI-C-0000372,2,BI-003553,G8,Epsilon,0.674,0.428,1,3,3909107
BI-C-0000373,1,BI-003560,A7,Zeta,0.499,0.83,4,4,2146420
BI-C-0000374,1,BI-003578,A3,Helionis Cluster,0.22,0.213,3,4,836958
BI-C-0000375,1,BI-003584,B6,Zeta,0.944,0.751,1,2,2239694
BI-C-0000376,1,BI-003592,A1,Zeta,0.205,0.914,1,1,1974506
BI-C-0000377,1,BI-003612,A4,Zeta,0.396,0.344,3,5,1987319
BI-C-0000378,1,BI-003615,G4,Helionis Cluster,0.59,0.646,1,1,305855
BI-C-0000379,1,BI-003620,B2,Epsilon,0.41,0.715,5,5,4733254
BI-C-0000380,2,BI-003620,B2,Epsilon,0.41,0.715,5,5,476580
BI-C-0000381,1,BI-003631,B3,Helionis Cluster,0.068,0.161,2,3,879201
BI-C-0000382,1,BI-003656,A5,Epsilon,0.655,0.479,5,3,1310589
BI-C-0000383,1,BI-003664,B8,Helionis Cluster,0.685,0.604,4,5,700402
BI-C-0000384,1,BI-003672,G6,Epsilon,0.329,0.411,5,4,1769993
BI-C-0000385,1,BI-003676,B6,Epsilon,0.301,0.828,2,5,624892
BI-C-0000386,1,BI-003684,A8,Helionis Cluster,0.76,0.535,2,1,20096139
BI-C-0000387,1,BI-003705,A3,Epsilon,0.26,0.918,3,4,4253335
BI-C-0000388,1,BI-003713,A3,Zeta,0.794,0.566,1,4,9600246
BI-C-0000389,1,BI-003731,A5,Zeta,0.494,0.426,2,5,1139118
BI-C-0000390,1,BI-003738,B3,Zeta,0.704,0.311,4,3,1706943
BI-C-0000391,1,BI-003755,G6,Epsilon,0.755,0.923,1,3,6320786
BI-C-0000392,1,BI-003759,G4,Zeta,0.959,0.625,3,3,446852
BI-C-0000393,1,BI-003760,G4,Zeta,0.859,0.555,4,4,3966403
BI-C-0000394,1,BI-003770,B1,Epsilon,0.233,0.417,5,3,1143324
BI-C-0000395,1,BI-003792,A5,Epsilon,0.066,0.754,3,4,3656357
BI-C-0000396,1,BI-003802,G4,Zeta,0.95,0.57,5,3,451318
BI-C-0000397,2,BI-003802,G4,Zeta,0.95,0.57,5,3,2052551
BI-C-0000398,1,BI-003810,G6,Zeta,0.993,0.564,3,4,281952
BI-C-0000399,1,BI-003844,A8,Helionis Cluster,0.039,0.592,2,2,1578706
BI-C-0000400,1,BI-003867,A9,Helionis Cluster,0.384,0.203,3,3,721848
BI-C-0000401,1,BI-003885,A5,Epsilon,0.431,0.249,2,2,1484150
BI-C-0000402,1,BI-003895,G1,Zeta,0.057,0.457,2,3,60204472
BI-C-0000403,1,BI-003899,B3,Zeta,0.508,0.187,2,2,212909
BI-C-0000404,1,BI-003900,B3,Zeta,0.332,0.428,1,4,3899997
BI-C-0000405,2,BI-003900,B3,Zeta,0.332,0.428,1,4,398218
BI-C-0000406,1,BI-003903,G9,Epsilon,0.333,0.492,2,4,4188611
BI-C-0000407,2,BI-003903,G9,Epsilon,0.333,0.492,2,4,41861552
BI-C-0000408,3,BI-003903,G9,Epsilon,0.333,0.492,2,4,5356608
BI-C-0000409,4,BI-003903,G9,Epsilon,0.333,0.492,2,4,1862531
BI-C-0000410,1,BI-003905,A3,Helionis Cluster,0.351,0.316,1,1,2540966
BI-C-0000411,2,BI-003905,A3,Helionis Cluster,0.351,0.316,1,1,33514792
BI-C-0000412,1,BI-003906,B6,Zeta,0.818,0.513,5,5,2543877
BI-C-0000413,1,BI-003919,G9,Epsilon,0.522,0.37,3,4,1629567
BI-C-0000414,2,BI-003919,G9,Epsilon,0.522,0.37,3,4,901553
BI-C-0000415,3,BI-003919,G9,Epsilon,0.522,0.37,3,4,2057421
BI-C-0000416,1,BI-003922,A7,Zeta,0.148,0.2,1,1,4503967
BI-C-0000417,1,BI-003932,B5,Epsilon,0.229,0.197,3,5,1973964
BI-C-0000418,1,BI-003934,A3,Helionis Cluster,0.143,0.423,1,5,6304113
BI-C-0000419,2,BI-003934,A3,Helionis Cluster,0.143,0.423,1,5,855746
BI-C-0000420,1,BI-003943,B5,Zeta,0.955,0.762,3,5,545540
BI-C-0000421,1,BI-003977,A8,Epsilon,0.54,0.383,4,1,306204
BI-C-0000422,2,BI-003977,A8,Epsilon,0.54,0.383,4,1,785219
BI-C-0000423,3,BI-003977,A8,Epsilon,0.54,0.383,4,1,1344514
BI-C-0000424,1,BI-003978,B9,Helionis Cluster,0.933,0.231,3,2,211663
BI-C-0000425,1,BI-003989,B2,Epsilon,0.809,0.706,3,3,2001110
BI-C-0000426,2,BI-003989,B2,Epsilon,0.809,0.706,3,3,-1497258
BI-C-0000427,3,BI-003989,B2,Epsilon,0.809,0.706,3,3,1974702
BI-C-0000428,1,BI-003993,B6,Epsilon,0.971,0.665,5,1,2138586
BI-C-0000429,1,BI-004013,A7,Epsilon,0.079,0.385,2,3,432887
BI-C-0000430,2,BI-004013,A7,Epsilon,0.079,0.385,2,3,1561879
BI-C-0000431,1,BI-004065,G3,Zeta,0.48,0.422,5,3,1632678
BI-C-0000432,1,BI-004069,G3,Zeta,0.965,0.445,3,4,274166
BI-C-0000433,1,BI-004092,G6,Zeta,0.178,0.411,4,4,276440
BI-C-0000434,1,BI-004112,B8,Epsilon,0.992,0.091,3,3,1724878
BI-C-0000435,1,BI-004122,B6,Epsilon,0.162,0.726,1,1,14479446
BI-C-0000436,1,BI-004124,G4,Zeta,0.736,0.635,1,5,278180
BI-C-0000437,2,BI-004124,G4,Zeta,0.736,0.635,1,5,8781610
BI-C-0000438,1,BI-004134,B9,Zeta,0.576,0.461,1,2,252874
BI-C-0000439,1,BI-004135,B4,Zeta,0.857,0.815,5,5,5374789
BI-C-0000440,1,BI-004143,B5,Zeta,0.004,0.93,2,2,11082613
BI-C-0000441,1,BI-004153,A4,Epsilon,0.883,0.71,5,3,4756213
BI-C-0000442,1,BI-004164,B8,Helionis Cluster,0.549,0.834,3,2,3460613
BI-C-0000443,1,BI-004186,A8,Zeta,0.792,0.292,4,5,2497721
BI-C-0000444,1,BI-004188,G7,Helionis Cluster,0.424,0.722,1,3,366263
BI-C-0000445,1,BI-004202,A8,Zeta,0.175,0.631,5,5,2519677
BI-C-0000446,1,BI-004220,B3,Zeta,0.993,0.125,4,4,598934
BI-C-0000447,1,BI-004254,B3,Epsilon,0.62,0.083,3,2,2529884
BI-C-0000448,1,BI-004257,G8,Epsilon,0.494,0.396,5,2,131589
BI-C-0000449,2,BI-004257,G8,Epsilon,0.494,0.396,5,2,1415450
BI-C-0000450,1,BI-004259,B1,Helionis Cluster,0.645,0.388,2,2,175413
BI-C-0000451,2,BI-004259,B1,Helionis Cluster,0.645,0.388,2,2,1781629
BI-C-0000452,1,BI-004263,G8,Epsilon,0.126,0.496,3,1,3815992
BI-C-0000453,1,BI-004270,G8,Zeta,0.852,0.534,4,4,2763359
BI-C-0000454,2,BI-004270,G8,Zeta,0.852,0.534,4,4,591249
BI-C-0000455,1,BI-004277,A5,Epsilon,0.215,0.49,1,1,5580465
BI-C-0000456,2,BI-004277,A5,Epsilon,0.215,0.49,1,1,2873336
BI-C-0000457,1,BI-004280,B7,Helionis Cluster,0.835,0.584,5,5,3646005
BI-C-0000458,1,BI-004288,A4,Zeta,0.961,0.339,1,5,345897
BI-C-0000459,2,BI-004288,A4,Zeta,0.961,0.339,1,5,4673428
BI-C-0000460,3,BI-004288,A4,Zeta,0.961,0.339,1,5,2381710
BI-C-0000461,1,BI-004317,A2,Zeta,0.602,0.671,4,3,15336368
BI-C-0000462,1,BI-004320,G2,Zeta,0.244,0.212,4,4,4206007
BI-C-0000463,1,BI-004331,G4,Zeta,0.144,0.888,4,2,5404885
BI-C-0000464,1,BI-004368,B4,Zeta,0.007,0.246,4,2,3994147
BI-C-0000465,1,BI-004391,G1,Epsilon,0.053,0.27,1,4,2272268
BI-C-0000466,1,BI-004400,A6,Epsilon,0.248,0.491,4,5,2235447
BI-C-0000467,1,BI-004402,A7,Epsilon,0.433,0.403,5,5,6009179
BI-C-0000468,2,BI-004402,A7,Epsilon,0.433,0.403,5,5,474514
BI-C-0000469,1,BI-004412,G3,Helionis Cluster,0.987,0.776,4,2,5484498
BI-C-0000470,2,BI-004412,G3,Helionis Cluster,0.987,0.776,4,2,3042125
BI-C-0000471,1,BI-004454,A4,Epsilon,0.573,0.833,4,1,1266679
BI-C-0000472,1,BI-004464,B5,Epsilon,0.787,0.083,1,2,2219457
BI-C-0000473,1,BI-004475,G6,Helionis Cluster,0.347,0.163,3,2,1315397
BI-C-0000474,1,BI-004477,G4,Zeta,0.436,0.138,2,1,750559
BI-C-0000475,1,BI-004490,G4,Helionis Cluster,0.651,0.615,5,2,5837167
BI-C-0000476,2,BI-004490,G4,Helionis Cluster,0.651,0.615,5,2,2594950
BI-C-0000477,1,BI-004499,G2,Zeta,0.164,0.351,1,2,5854615
BI-C-0000478,1,BI-004531,A9,Zeta,0.344,0.245,4,2,3921857
BI-C-0000479,1,BI-004552,G1,Epsilon,0.397,0.716,2,5,641022
BI-C-0000480,1,BI-004553,G1,Epsilon,0.761,0.795,1,4,1560974
BI-C-0000481,1,BI-004577,G4,Epsilon,0.72,0.461,1,2,4794731
BI-C-0000482,1,BI-004586,B3,Helionis Cluster,0.677,0.444,3,4,290968
BI-C-0000483,1,BI-004587,G1,Zeta,0.59,0.608,4,5,2106009
BI-C-0000484,1,BI-004595,B1,Zeta,0.772,0.581,2,2,933996
BI-C-0000485,1,BI-004596,A4,Helionis Cluster,0.176,0.694,1,4,1071751
BI-C-0000486,2,BI-004596,A4,Helionis Cluster,0.176,0.694,1,4,54820683
BI-C-0000487,3,BI-004596,A4,Helionis Cluster,0.176,0.694,1,4,1492773
BI-C-0000488,1,BI-004598,A5,Helionis Cluster,0.828,0.106,3,3,19779877
BI-C-0000489,1,BI-004618,A3,Epsilon,0.037,0.121,5,5,857108
BI-C-0000490,1,BI-004667,A5,Epsilon,0.72,0.144,5,5,23156601
BI-C-0000491,1,BI-004710,G8,Helionis Cluster,0.263,0.095,1,1,276970
BI-C-0000492,1,BI-004718,B3,Zeta,0.549,0.411,2,4,9406152
BI-C-0000493,2,BI-004718,B3,Zeta,0.549,0.411,2,4,1020251
BI-C-0000494,1,BI-004739,B6,Zeta,0.124,0.317,5,1,1170544
BI-C-0000495,2,BI-004739,B6,Zeta,0.124,0.317,5,1,1878001
BI-C-0000496,1,BI-004744,G8,Zeta,0.955,0.538,4,3,776582
BI-C-0000497,1,BI-004756,G9,Epsilon,0.011,0.821,2,5,8842335
BI-C-0000498,2,BI-004756,G9,Epsilon,0.011,0.821,2,5,57020776
BI-C-0000499,3,BI-004756,G9,Epsilon,0.011,0.821,2,5,7433978
BI-C-0000500,4,BI-004756,G9,Epsilon,0.011,0.821,2,5,3446360
BI-C-0000501,1,BI-004776,G7,Epsilon,0.325,0.57,3,2,3595821
BI-C-0000502,1,BI-004792,G5,Epsilon,0.285,0.613,5,5,1501244
BI-C-0000503,2,BI-004792,G5,Epsilon,0.285,0.613,5,5,1493110
BI-C-0000504,3,BI-004792,G5,Epsilon,0.285,0.613,5,5,1383626
BI-C-0000505,1,BI-004820,A1,Epsilon,0.362,0.274,3,3,164263
BI-C-0000506,1,BI-004847,B2,Epsilon,0.338,0.746,5,1,238068
BI-C-0000507,2,BI-004847,B2,Epsilon,0.338,0.746,5,1,635175
BI-C-0000508,3,BI-004847,B2,Epsilon,0.338,0.746,5,1,4433583
BI-C-0000509,1,BI-004851,A5,Zeta,0.955,0.726,5,3,10299372
BI-C-0000510,2,BI-004851,A5,Zeta,0.955,0.726,5,3,3666465
BI-C-0000511,3,BI-004851,A5,Zeta,0.955,0.726,5,3,3215515
BI-C-0000512,1,BI-004891,A9,Zeta,0.398,0.733,1,3,182539
BI-C-0000513,1,BI-004892,B2,Zeta,0.367,0.412,5,2,2119414
BI-C-0000514,2,BI-004892,B2,Zeta,0.367,0.412,5,2,1791057
BI-C-0000515,1,BI-004901,A3,Epsilon,0.616,0.629,1,3,253431
BI-C-0000516,1,BI-004933,B5,Zeta,0.389,0.734,3,3,2806212
BI-C-0000517,1,BI-004943,B1,Epsilon,0.671,0.514,5,4,724734
BI-C-0000518,1,BI-004948,G3,Helionis Cluster,0.914,0.478,3,4,3795331
BI-C-0000519,1,BI-004981,A2,Epsilon,0.937,0.883,5,3,6462479
BI-C-0000520,1,BI-004990,A9,Epsilon,0.717,0.086,5,5,585043
BI-C-0000521,1,BI-005015,A8,Zeta,0.249,0.613,3,4,3418902
BI-C-0000522,1,BI-005019,B3,Zeta,0.696,0.422,4,3,5261049
BI-C-0000523,1,BI-005034,B4,Epsilon,0.934,0.339,2,1,521186
BI-C-0000524,1,BI-005036,G9,Zeta,0.386,0.687,1,2,10417498
BI-C-0000525,1,BI-005047,G8,Zeta,0.567,0.241,5,2,1115890
BI-C-0000526,1,BI-005097,G1,Zeta,0.389,0.409,4,3,1579114
BI-C-0000527,1,BI-005101,B5,Epsilon,0.372,0.809,1,3,1224305
BI-C-0000528,2,BI-005101,B5,Epsilon,0.372,0.809,1,3,4242620
BI-C-0000529,3,BI-005101,B5,Epsilon,0.372,0.809,1,3,3688867
BI-C-0000530,1,BI-005109,G8,Helionis Cluster,0.009,0.8,4,2,3370074
BI-C-0000531,1,BI-005121,G1,Zeta,0.872,0.765,5,3,16920717
BI-C-0000532,2,BI-005121,G1,Zeta,0.872,0.765,5,3,828248
BI-C-0000533,1,BI-005129,A9,Epsilon,0.001,0.582,2,3,5200189
BI-C-0000534,1,BI-005188,A4,Zeta,0.19,0.794,2,5,405828
BI-C-0000535,1,BI-005194,G3,Epsilon,0.668,0.677,3,5,11433315
BI-C-0000536,1,BI-005208,A2,Zeta,0.001,0.412,3,2,3770318
BI-C-0000537,1,BI-005220,A4,Zeta,0.104,0.477,4,4,15870694
BI-C-0000538,0,BI-005225,A5,Zeta,0.136,0.165,4,1,3729325
BI-C-0000539,1,BI-005244,B7,Zeta,0.209,0.74,1,4,640718
BI-C-0000540,2,BI-005244,B7,Zeta,0.209,0.74,1,4,6362905
BI-C-0000541,3,BI-005244,B7,Zeta,0.209,0.74,1,4,6653148
BI-C-0000542,4,BI-005244,B7,Zeta,0.209,0.74,1,4,11766631
BI-C-0000543,1,BI-005260,A6,Zeta,0.594,0.461,3,3,5961578
BI-C-0000544,1,BI-005264,A7,Zeta,0.97,0.465,2,4,1403648
BI-C-0000545,1,BI-005275,A6,Epsilon,0.626,0.388,4,4,2411345
BI-C-0000546,2,BI-005275,A6,Epsilon,0.626,0.388,4,4,725736
BI-C-0000547,1,BI-005298,G9,Zeta,0.054,0.732,1,1,1135294
BI-C-0000548,1,BI-005324,A2,Zeta,0.196,0.338,2,1,2224607
BI-C-0000549,1,BI-005346,B8,Zeta,0.132,0.476,5,2,925162
BI-C-0000550,1,BI-005364,G7,Epsilon,0.719,0.329,2,5,17393109
BI-C-0000551,1,BI-005374,G6,Helionis Cluster,-0.152,0.67,4,1,1453752
BI-C-0000552,2,BI-005374,G6,Helionis Cluster,0.152,0.67,4,1,4491332
BI-C-0000553,3,BI-005374,G6,Helionis Cluster,0.152,0.67,4,1,768828
BI-C-0000554,4,BI-005374,G6,Helionis Cluster,0.152,0.67,4,1,2303571
BI-C-0000555,1,BI-005381,G7,Zeta,0.77,0.902,5,1,2249749
BI-C-0000556,1,BI-005392,A9,Epsilon,0.246,0.708,1,4,1732564
BI-C-0000557,1,BI-005393,A9,Helionis Cluster,0.991,0.439,2,2,1259473
BI-C-0000558,1,BI-005402,G4,Zeta,0.819,0.709,1,2,373947
BI-C-0000559,1,BI-005407,A8,Helionis Cluster,0.041,0.673,2,2,1328885
BI-C-0000560,1,BI-005412,A1,Epsilon,0.662,0.259,1,5,3803918
BI-C-0000561,2,BI-005412,A1,Epsilon,0.662,0.259,1,5,1500991
BI-C-0000562,3,BI-005412,A1,Epsilon,0.662,0.259,1,5,639710
BI-C-0000563,4,BI-005412,A1,Epsilon,0.662,0.259,1,5,3629581
BI-C-0000564,1,BI-005457,G7,Helionis Cluster,0.645,0.795,3,2,44240307
BI-C-0000565,1,BI-005487,A2,Zeta,0.867,0.141,4,1,3468615
BI-C-0000566,1,BI-005514,B5,Helionis Cluster,0.059,0.472,2,3,11837216
BI-C-0000567,1,BI-005516,G1,Zeta,0.623,0.349,2,1,6353610
BI-C-0000568,2,BI-005516,G1,Zeta,0.623,0.349,2,1,1574515
BI-C-0000569,1,BI-005558,A4,Epsilon,0.447,0.492,5,2,399380
BI-C-0000570,1,BI-005563,G6,Epsilon,0.045,0.389,1,5,825938
BI-C-0000571,1,BI-005578,B8,Helionis Cluster,0.112,0.199,2,4,2812845
BI-C-0000572,1,BI-005580,B2,Helionis Cluster,0.615,0.719,3,4,7806321
BI-C-0000573,2,BI-005580,B2,Helionis Cluster,0.615,0.719,3,4,390327
BI-C-0000574,3,BI-005580,B2,Helionis Cluster,0.615,0.719,3,4,2659542
BI-C-0000575,1,BI-005582,G4,Zeta,0.048,0.444,4,1,6593336
BI-C-0000576,1,BI-005612,B1,Helionis Cluster,0.229,0.192,2,2,4260660
BI-C-0000577,1,BI-005620,B6,Zeta,0.536,0.568,4,3,662384
BI-C-0000578,1,BI-005627,B3,Helionis Cluster,0.573,0.388,1,5,1705929
BI-C-0000579,1,BI-005640,A5,Epsilon,0.663,0.276,3,3,3310924
BI-C-0000580,2,BI-005640,A5,Epsilon,0.663,0.276,3,3,2455155
BI-C-0000581,1,BI-005641,A5,Helionis Cluster,0.186,0.836,3,5,11209790
BI-C-0000582,2,BI-005641,A5,Helionis Cluster,0.186,0.836,3,-5,698505
BI-C-0000583,3,BI-005641,A5,Helionis Cluster,0.186,0.836,3,5,375181
BI-C-0000584,1,BI-005662,G9,Epsilon,0.12,0.525,1,4,3934619
BI-C-0000585,2,BI-005662,G9,Epsilon,0.12,0.525,1,4,4124510
BI-C-0000586,1,BI-005671,A5,Zeta,0.496,0.128,3,2,1876430
BI-C-0000587,1,BI-005675,A6,Zeta,0.682,0.6,2,5,5149895
BI-C-0000588,2,BI-005675,A6,Zeta,0.682,0.6,2,5,5752031
BI-C-0000589,3,BI-005675,A6,Zeta,0.682,0.6,2,5,2685149
BI-C-0000590,1,BI-005676,B6,Epsilon,0.14,0.322,1,4,552094
BI-C-0000591,1,BI-005685,B2,Zeta,0.653,0.876,5,5,2062862
BI-C-0000592,1,BI-005696,B3,Epsilon,0.621,0.692,5,1,12537675
BI-C-0000593,2,BI-005696,B3,Epsilon,0.621,0.692,5,1,747527
BI-C-0000594,3,BI-005696,B3,Epsilon,0.621,0.692,5,1,997378
BI-C-0000595,4,BI-005696,B3,Epsilon,0.621,0.692,5,1,301679
BI-C-0000596,1,BI-005698,B6,Epsilon,0.217,0.403,4,4,2163266
BI-C-0000597,1,BI-005705,G4,Epsilon,0.407,0.325,5,3,8386516
BI-C-0000598,2,BI-005705,G4,Epsilon,0.407,0.325,5,3,24323996
BI-C-0000599,1,BI-005706,G9,Helionis Cluster,0.68,0.488,4,2,3594323
BI-C-0000600,1,BI-005720,A9,Helionis Cluster,0.587,0.755,1,1,509256
BI-C-0000601,1,BI-005721,A9,Epsilon,0.879,0.859,3,2,3236732
BI-C-0000602,1,BI-005726,G4,Helionis Cluster,0.66,0.257,1,2,1039816
BI-C-0000603,1,BI-005733,A8,Zeta,0.049,0.424,1,5,5567428
BI-C-0000604,1,BI-005781,G4,Zeta,0.171,0.283,1,1,2558331
BI-C-0000605,1,BI-005836,G5,Zeta,0.646,0.56,2,3,1410501
BI-C-0000606,2,BI-005836,G5,Zeta,0.646,0.56,2,3,4501500
BI-C-0000607,1,BI-005838,A4,Zeta,0.346,0.204,2,2,1199238
BI-C-0000608,1,BI-005842,B1,Zeta,0.68,0.7,3,5,13551852
BI-C-0000609,1,BI-005843,G2,Zeta,0.949,0.567,3,3,3559709
BI-C-0000610,1,BI-005862,G9,Zeta,0.004,0.307,4,1,589077
BI-C-0000611,2,BI-005862,G9,Zeta,0.004,0.307,4,1,431570
BI-C-0000612,1,BI-005886,A3,Epsilon,0.737,0.552,5,4,528543
BI-C-0000613,1,BI-005911,B8,Epsilon,0.81,0.43,3,1,370388
BI-C-0000614,2,BI-005911,B8,Epsilon,0.81,0.43,3,1,3549673
BI-C-0000615,1,BI-005919,G7,Epsilon,0.479,0.638,2,2,647442
BI-C-0000616,2,BI-005919,G7,Epsilon,0.479,0.638,2,2,5410249
BI-C-0000617,1,BI-005953,G5,Helionis Cluster,0.076,0.641,5,4,1176998
BI-C-0000618,1,BI-005954,G2,Epsilon,0.641,0.659,2,4,1257110
BI-C-0000619,2,BI-005954,G2,Epsilon,0.641,0.659,2,4,3749605
BI-C-0000620,1,BI-005957,G4,Helionis Cluster,0.463,0.466,5,4,258579
BI-C-0000621,1,BI-005975,B9,Helionis Cluster,0.277,0.472,2,3,1758920
BI-C-0000622,1,BI-006014,B9,Helionis Cluster,0.626,0.637,5,4,1419963
BI-C-0000623,2,BI-006014,B9,Helionis Cluster,0.626,0.637,5,4,7132116
BI-C-0000624,3,BI-006014,B9,Helionis Cluster,0.626,0.637,5,69,866428
BI-C-0000625,1,BI-006017,B1,Helionis Cluster,0.129,0.83,1,2,1044102
BI-C-0000626,1,BI-006020,A7,Zeta,0.281,0.622,3,1,1558816
BI-C-0000627,2,BI-006020,A7,Zeta,4.596840238,0.622,3,1,1804600
BI-C-0000628,1,BI-006025,A1,Zeta,0.189,0.298,4,2,8758039
BI-C-0000629,1,BI-006027,B4,Helionis Cluster,0.289,0.746,5,1,747583
BI-C-0000630,1,BI-006038,G4,Epsilon,0.648,-0.694,5,5,2098691
BI-C-0000631,1,BI-006061,A4,Helionis Cluster,0.191,0.516,3,3,5312066
BI-C-0000632,2,BI-006061,A4,Helionis Cluster,0.191,0.516,3,3,2459238
BI-C-0000633,3,BI-006061,A4,Helionis Cluster,0.191,0.516,3,3,457532
BI-C-0000634,4,BI-006061,A4,Helionis Cluster,0.191,0.516,3,3,6660562
BI-C-0000635,1,BI-006067,B7,Zeta,0.806,0.195,5,4,1890009
BI-C-0000636,1,BI-006083,B7,Helionis Cluster,0.411,0.803,4,3,1626786
BI-C-0000637,2,BI-006083,B7,N/A,0.411,0.803,4,3,305791
BI-C-0000638,1,BI-006094,B8,Epsilon,0.892,0.431,3,2,960472
BI-C-0000639,1,BI-006097,G7,Zeta,0.846,0.405,4,3,1281646
BI-C-0000640,2,BI-006097,G7,Zeta,0.846,0.405,4,3,3572322
BI-C-0000641,1,BI-006109,G4,Helionis Cluster,0.416,0.199,5,5,1052486
BI-C-0000642,0,BI-006117,B8,Helionis Cluster,0.602,0.361,3,4,11272830
BI-C-0000643,2,BI-006117,B8,Helionis Cluster,0.602,0.361,3,4,1259270
BI-C-0000644,1,BI-006120,B2,Epsilon,0.195,0.454,4,3,3554411
BI-C-0000645,1,BI-006133,B4,Epsilon,0.419,0.401,1,5,193793
BI-C-0000646,1,BI-006144,G2,Helionis Cluster,0.487,0.416,1,2,4671323
BI-C-0000647,2,BI-006144,G2,Helionis Cluster,0.487,0.416,1,2,142583386
BI-C-0000648,3,BI-006144,G2,Helionis Cluster,0.487,0.416,1,2,2336251
BI-C-0000649,1,BI-006151,A5,Epsilon,0.994,0.614,1,3,3345416
BI-C-0000650,1,BI-006178,G9,Epsilon,0.168,0.817,5,3,29249329
BI-C-0000651,2,BI-006178,G9,Epsilon,0.168,0.817,5,3,1157231
BI-C-0000652,1,BI-006182,A2,Helionis Cluster,0.185,0.772,3,15,2052366
BI-C-0000653,2,BI-006182,A2,Helionis Cluster,0,0.772,3,2,4320189
BI-C-0000654,3,BI-006182,A2,Helionis Cluster,0.185,0.772,3,2,392747
BI-C-0000655,4,BI-006182,A2,Helionis Cluster_???3432,0.185,0.772,3,2,4755111
BI-C-0000656,1,BI-006184,G9,Zeta,0.47,0.2,1,2,278312
BI-C-0000657,1,BI-006192,A6,Helionis Cluster,0.069,0.613,2,2,771127
BI-C-0000658,1,BI-006197,A7,Zeta,0.334,0.633,1,2,2544386
BI-C-0000659,1,BI-006221,G4,Epsilon,0.156,0.512,2,2,3263297
BI-C-0000660,2,BI-006221,G4,Epsilon,0.156,0.512,2,2,247704
